ID,customer_code,product_code,estimated_cost,quantity,unit_price,delivery_date,status,created_at
mfqn1qu7duncco,15112044,PROD036,2995.26,35,85.58,2025-10-08,PENDING,2025-09-14T09:29:38.335Z
mfqn1qu7724x3o,15112045,PROD037,5677.65,68,83.49,2025-09-21,PENDING,2025-09-15T09:29:38.335Z
mfqn1qu7s9dr43,15112046,PROD038,2259.01,36,62.75,2025-09-28,CANCELLED,2025-08-27T09:29:38.335Z
mfqn1qu74cvaqs,15112047,PROD039,7070.49,9,785.61,2025-10-02,SHIPPED,2025-09-09T09:29:38.335Z
mfqn1qu71mi0vl,15112048,PROD040,1262.29,22,57.38,2025-10-16,CONFIRMED,2025-08-29T09:29:38.335Z
mfqn1qu7tbqqn7,15112049,PROD041,4421.36,66,66.99,2025-10-09,DELIVERED,2025-09-19T09:29:38.335Z
mfqn1qu7iholi1,15112050,PROD042,465.51,45,10.34,2025-10-02,DELIVERED,2025-09-19T09:29:38.335Z
mfqn1qu7mya00g,15112051,PROD043,2990.92,72,41.54,2025-10-15,CONFIRMED,2025-08-28T09:29:38.335Z
mfqn1qu74dumil,15112052,PROD044,6357.36,58,109.61,2025-09-22,DELIVERED,2025-08-29T09:29:38.335Z
mfqn1qu7d9e3oj,15112053,PROD045,5190.09,60,86.50,2025-09-22,CANCELLED,2025-08-22T09:29:38.335Z
mfqn1qu7n163rj,15112054,PROD046,3771.01,5,754.20,2025-09-30,DELIVERED,2025-09-17T09:29:38.335Z
mfqn1qu7xhljiu,15112055,PROD047,1363.53,30,45.45,2025-10-16,SHIPPED,2025-08-29T09:29:38.335Z
mfqn1qu79p1fpg,15112056,PROD048,9141.18,13,703.17,2025-09-30,PENDING,2025-09-17T09:29:38.335Z
mfqn1qu7sc6vea,15112057,PROD049,3625.32,57,63.60,2025-10-02,DELIVERED,2025-08-29T09:29:38.335Z
mfqn1qu7i0iqos,15112058,PROD050,3703.19,96,38.57,2025-10-15,CANCELLED,2025-09-04T09:29:38.335Z
mfqn1qu71xcdni,15112059,PROD051,6903.62,65,106.21,2025-10-09,CANCELLED,2025-09-19T09:29:38.335Z
mfqn1qu711z943,15112060,PROD052,8825.46,78,113.15,2025-09-28,CONFIRMED,2025-09-17T09:29:38.335Z
mfqn1qu7fteici,15112061,PROD053,4860.31,24,202.51,2025-10-04,CANCELLED,2025-08-30T09:29:38.335Z
mfqn1qu7ths04v,15112062,PROD054,6350.55,59,107.64,2025-10-12,CONFIRMED,2025-09-12T09:29:38.335Z
mfqn1qu79baqcb,15112063,PROD055,9951.96,89,111.82,2025-10-09,SHIPPED,2025-09-04T09:29:38.335Z
mfqn1qu7rvcc26,15112064,PROD056,8266.18,20,413.31,2025-10-18,DELIVERED,2025-08-25T09:29:38.335Z
mfqn1qu718xoys,15112065,PROD057,9259.97,91,101.76,2025-10-12,CANCELLED,2025-08-30T09:29:38.335Z
mfqn1qu764je1j,15112066,PROD058,5753.06,19,302.79,2025-10-15,PENDING,2025-09-17T09:29:38.335Z
mfqn1qu7q1o74i,15112067,PROD059,7248.68,82,88.40,2025-09-26,CONFIRMED,2025-08-30T09:29:38.335Z
mfqn1qu74gwj3p,15112068,PROD060,1528.61,46,33.23,2025-10-03,PENDING,2025-09-13T09:29:38.335Z
mfqn1qu7182fn6,15112069,PROD061,3560.55,92,38.70,2025-10-03,CONFIRMED,2025-09-11T09:29:38.335Z
mfqn1qu7l3lsgb,15112070,PROD062,1721.34,97,17.75,2025-10-05,PENDING,2025-08-22T09:29:38.335Z
mfqn1qu7azsfgl,15112071,PROD063,6953.37,90,77.26,2025-10-12,PENDING,2025-09-11T09:29:38.335Z
mfqn1qu75uf9uj,15112072,PROD064,7422.40,86,86.31,2025-10-19,SHIPPED,2025-09-14T09:29:38.335Z
mfqn1qu7p0nf5y,15112073,PROD065,2831.51,64,44.24,2025-09-29,CANCELLED,2025-09-12T09:29:38.335Z
mfqn1qu7y9dnwr,15112074,PROD066,3297.58,60,54.96,2025-09-20,PENDING,2025-09-14T09:29:38.335Z
mfqn1qu7rd6wog,15112075,PROD067,3878.87,26,149.19,2025-10-16,CANCELLED,2025-08-27T09:29:38.335Z
mfqn1qu7kema4p,15112076,PROD068,2579.01,44,58.61,2025-09-30,PENDING,2025-08-31T09:29:38.335Z
mfqn1qu7j1v2s2,15112077,PROD069,8056.51,3,2685.50,2025-09-21,DELIVERED,2025-09-09T09:29:38.335Z
mfqn1qu706npqb,15112078,PROD070,2293.82,95,24.15,2025-10-07,DELIVERED,2025-08-22T09:29:38.335Z
mfqn1qu7yv15us,15112079,PROD071,5265.81,46,114.47,2025-10-07,PENDING,2025-09-18T09:29:38.335Z
mfqn1qu74b5esk,15112080,PROD072,2320.93,32,72.53,2025-09-20,DELIVERED,2025-09-07T09:29:38.335Z
mfqn1qu7o6px14,15112081,PROD073,1503.47,87,17.28,2025-10-03,CANCELLED,2025-08-31T09:29:38.335Z
mfqn1qu76guso0,15112082,PROD074,7705.46,53,145.39,2025-09-22,CANCELLED,2025-08-24T09:29:38.335Z
mfqn1qu7fivie6,15112083,PROD075,8555.80,54,158.44,2025-09-24,DELIVERED,2025-09-01T09:29:38.335Z
mfqn1qu7l9iewj,15112084,PROD076,6769.15,64,105.77,2025-10-06,SHIPPED,2025-09-04T09:29:38.335Z
mfqn1qu7kt70ti,15112085,PROD077,6042.62,88,68.67,2025-09-28,DELIVERED,2025-09-06T09:29:38.335Z
mfqn1qu7mwxbb1,15112086,PROD078,2138.03,9,237.56,2025-10-17,SHIPPED,2025-09-14T09:29:38.335Z
mfqn1qu7ig1vfr,15112087,PROD079,6848.14,56,122.29,2025-10-14,PENDING,2025-08-24T09:29:38.335Z
mfqn1qu7g0e1u1,15112088,PROD080,4775.00,9,530.56,2025-09-22,CONFIRMED,2025-09-07T09:29:38.335Z
mfqn1qu7hirww2,15112089,PROD081,3108.63,19,163.61,2025-10-14,SHIPPED,2025-09-11T09:29:38.335Z
mfqn1qu7ow5pfh,15112090,PROD082,6578.42,71,92.65,2025-10-15,PENDING,2025-09-14T09:29:38.335Z
mfqn1qu7xczw3n,15112091,PROD083,7448.88,84,88.68,2025-10-04,CONFIRMED,2025-09-18T09:29:38.335Z
mfqn1qu7z4aisp,15112092,PROD084,4979.47,27,184.42,2025-10-02,PENDING,2025-09-05T09:29:38.335Z
mfqn1qu7s3wuaf,15112093,PROD085,8706.08,15,580.41,2025-09-24,SHIPPED,2025-09-19T09:29:38.335Z
mfqn1qu7b9gppp,15112094,PROD086,6672.91,65,102.66,2025-10-07,DELIVERED,2025-09-03T09:29:38.335Z
mfqn1qu7hyxc3p,15112095,PROD087,8716.49,38,229.38,2025-10-17,CANCELLED,2025-09-18T09:29:38.335Z
mfqn1qu75tblrl,15112096,PROD088,3001.11,10,300.11,2025-09-24,DELIVERED,2025-09-11T09:29:38.335Z
mfqn1qu7vsevi9,15112097,PROD089,7394.38,14,528.17,2025-10-17,CANCELLED,2025-09-01T09:29:38.335Z
mfqn1qu7vvwmul,15112098,PROD090,5061.96,22,230.09,2025-09-29,PENDING,2025-09-04T09:29:38.335Z
mfqn1qu7rr9b48,15112099,PROD091,113.07,71,1.59,2025-10-03,CONFIRMED,2025-09-17T09:29:38.335Z
mfqn1qu79kphvx,151120100,PROD092,7105.01,62,114.60,2025-09-26,DELIVERED,2025-09-16T09:29:38.335Z
mfqn1qu7uno745,151120101,PROD093,5310.55,50,106.21,2025-09-26,SHIPPED,2025-09-12T09:29:38.335Z
mfqn1qu7gpefcq,151120102,PROD094,1576.38,31,50.85,2025-09-27,PENDING,2025-08-27T09:29:38.335Z
mfqn1qu7asnb88,151120103,PROD095,5098.77,87,58.61,2025-10-18,CANCELLED,2025-09-04T09:29:38.335Z
mfqn1qu7p6wpff,151120104,PROD096,8343.09,94,88.76,2025-10-19,SHIPPED,2025-08-21T09:29:38.335Z
mfqn1qu7hglu11,151120105,PROD097,5518.19,12,459.85,2025-10-13,PENDING,2025-09-01T09:29:38.335Z
mfqn1qu7lo8xqm,151120106,PROD098,6599.58,10,659.96,2025-09-23,PENDING,2025-09-12T09:29:38.335Z
mfqn1qu7vrubck,151120107,PROD099,7997.16,47,170.15,2025-09-28,SHIPPED,2025-08-27T09:29:38.335Z
mfqn1qu78zctrl,151120108,PROD100,7507.03,86,87.29,2025-10-16,CONFIRMED,2025-09-19T09:29:38.335Z
mfqn1qu7cc2s4e,151120109,PROD101,8928.32,2,4464.16,2025-10-16,SHIPPED,2025-08-26T09:29:38.335Z
mfqn1qu777ovbf,151120110,PROD102,5385.28,1,5385.28,2025-09-24,PENDING,2025-09-17T09:29:38.335Z
mfqn1qu7f9cvh7,151120111,PROD103,3003.09,25,120.12,2025-10-03,DELIVERED,2025-09-06T09:29:38.335Z
mfqn1qu7ik5dpd,151120112,PROD104,570.23,89,6.41,2025-10-09,DELIVERED,2025-09-19T09:29:38.335Z
mfqn1qu7wk56mf,151120113,PROD105,5764.02,72,80.06,2025-10-17,PENDING,2025-08-24T09:29:38.335Z
mfqn1qu73mvdai,151120114,PROD106,2902.64,11,263.88,2025-09-29,DELIVERED,2025-08-29T09:29:38.335Z
mfqn1qu7b41cty,151120115,PROD107,2287.71,85,26.91,2025-09-28,PENDING,2025-09-13T09:29:38.335Z
mfqn1qu7by7u57,151120116,PROD108,6726.89,92,73.12,2025-10-05,PENDING,2025-09-08T09:29:38.335Z
mfqn1qu7h8mgf4,151120117,PROD109,7318.73,93,78.70,2025-10-07,SHIPPED,2025-08-21T09:29:38.335Z
mfqn1qu71eqogv,151120118,PROD110,3149.55,73,43.14,2025-10-03,SHIPPED,2025-09-11T09:29:38.335Z
mfqn1qu72932h3,151120119,PROD111,3362.43,99,33.96,2025-10-08,SHIPPED,2025-08-27T09:29:38.335Z
mfqn1qu7jkyk0x,151120120,PROD112,3679.48,16,229.97,2025-09-20,PENDING,2025-09-11T09:29:38.335Z
mfqn1qu700q94y,151120121,PROD113,8828.70,43,205.32,2025-10-06,PENDING,2025-09-05T09:29:38.335Z
mfqn1qu7iwixit,151120122,PROD114,2999.99,70,42.86,2025-10-01,DELIVERED,2025-09-12T09:29:38.335Z
mfqn1qu7yk0xbg,151120123,PROD115,9262.08,74,125.16,2025-10-09,DELIVERED,2025-08-27T09:29:38.335Z
mfqn1qu7s2s4mn,151120124,PROD116,7758.47,4,1939.62,2025-10-10,PENDING,2025-08-30T09:29:38.335Z
mfqn1qu7m20bgu,151120125,PROD117,1989.43,68,29.26,2025-10-06,DELIVERED,2025-08-28T09:29:38.335Z
mfqn1qu72dnfwb,151120126,PROD118,5569.51,20,278.48,2025-09-27,CONFIRMED,2025-09-10T09:29:38.335Z
mfqn1qu7m1k59y,151120127,PROD119,3102.38,7,443.20,2025-09-23,SHIPPED,2025-08-28T09:29:38.335Z
mfqn1qu7unlmgf,151120128,PROD120,5260.05,2,2630.03,2025-10-06,PENDING,2025-09-19T09:29:38.335Z
mfqn1qu708xj9z,151120129,PROD121,3879.59,61,63.60,2025-10-05,PENDING,2025-08-26T09:29:38.335Z
mfqn1qu7wh9irs,151120130,PROD122,1373.19,88,15.60,2025-10-16,CONFIRMED,2025-09-04T09:29:38.335Z
mfqn1qu7p68pyd,151120131,PROD123,1953.90,11,177.63,2025-10-17,CONFIRMED,2025-08-21T09:29:38.335Z
mfqn1qu7q3lvvi,151120132,PROD124,9279.97,16,580.00,2025-10-15,PENDING,2025-08-29T09:29:38.335Z
mfqn1qu7dfvc2s,151120133,PROD125,7071.01,1,7071.01,2025-10-19,CONFIRMED,2025-09-07T09:29:38.335Z
mfqn1qu78sk8j6,151120134,PROD126,5804.49,45,128.99,2025-10-06,PENDING,2025-08-28T09:29:38.335Z
mfqn1qu7sa8c02,151120135,PROD127,9247.16,36,256.87,2025-10-16,SHIPPED,2025-09-17T09:29:38.335Z
mfqn1qu7ufe93t,151120136,PROD128,141.50,68,2.08,2025-10-19,PENDING,2025-09-02T09:29:38.335Z
mfqn1qu7p3lwm0,151120137,PROD129,6961.14,61,114.12,2025-09-20,PENDING,2025-09-11T09:29:38.335Z
mfqn1qu7nb606y,151120138,PROD130,6247.73,35,178.51,2025-10-11,CONFIRMED,2025-08-25T09:29:38.335Z
mfqn1qu7q37zb9,151120139,PROD131,4247.52,24,176.98,2025-10-15,CONFIRMED,2025-08-31T09:29:38.335Z
mfqn1qu7so0hrs,151120140,PROD132,3149.80,53,59.43,2025-10-13,PENDING,2025-08-27T09:29:38.335Z
mfqn1qu7f8y4wz,151120141,PROD133,6944.48,85,81.70,2025-09-25,CANCELLED,2025-09-14T09:29:38.335Z
mfqn1qu7vb445e,151120142,PROD134,1022.84,1,1022.84,2025-10-16,DELIVERED,2025-09-16T09:29:38.335Z
mfqn1qu7dxkcjf,151120143,PROD135,6338.76,74,85.66,2025-10-05,CONFIRMED,2025-08-21T09:29:38.335Z
mfqn1qu7fjw7z0,151120144,PROD136,5464.49,100,54.64,2025-09-27,CANCELLED,2025-09-11T09:29:38.335Z
mfqn1qu774v6dj,151120145,PROD137,8069.84,79,102.15,2025-09-28,CONFIRMED,2025-09-04T09:29:38.335Z
mfqn1qu7bm6ade,151120146,PROD138,3123.80,15,208.25,2025-10-02,SHIPPED,2025-09-04T09:29:38.335Z
mfqn1qu7uto8h1,151120147,PROD139,8797.55,78,112.79,2025-10-04,PENDING,2025-09-01T09:29:38.335Z
mfqn1qu7j8onr7,151120148,PROD140,3462.52,59,58.69,2025-10-02,PENDING,2025-08-26T09:29:38.335Z
mfqn1qu7xmospl,151120149,PROD141,5530.81,89,62.14,2025-09-27,CANCELLED,2025-09-09T09:29:38.335Z
mfqn1qu7qxslzh,151120150,PROD142,5394.61,2,2697.30,2025-10-13,PENDING,2025-09-04T09:29:38.335Z
mfqn1qu716qjez,151120151,PROD143,2877.91,3,959.30,2025-09-22,CANCELLED,2025-08-31T09:29:38.335Z
mfqn1qu7j7rxjk,151120152,PROD144,4676.23,45,103.92,2025-09-27,DELIVERED,2025-09-07T09:29:38.335Z
mfqn1qu744rjma,151120153,PROD145,5494.46,5,1098.89,2025-09-21,SHIPPED,2025-09-08T09:29:38.335Z
mfqn1qu7to45b0,151120154,PROD146,3832.59,13,294.81,2025-10-06,PENDING,2025-09-19T09:29:38.335Z
mfqn1qu7q47bgo,151120155,PROD147,4712.10,65,72.49,2025-10-13,DELIVERED,2025-08-21T09:29:38.335Z
mfqn1qu77t5k1r,151120156,PROD148,3432.19,44,78.00,2025-10-08,CANCELLED,2025-09-15T09:29:38.335Z
mfqn1qu7n95gdk,151120157,PROD149,9117.84,35,260.51,2025-10-10,DELIVERED,2025-08-24T09:29:38.335Z
mfqn1qu70vh5a7,151120158,PROD150,3271.18,75,43.62,2025-09-29,SHIPPED,2025-09-02T09:29:38.335Z
mfqn1qu7njxbb0,151120159,PROD151,7870.33,43,183.03,2025-10-07,CANCELLED,2025-09-10T09:29:38.335Z
mfqn1qu70ixcep,151120160,PROD152,4330.05,80,54.13,2025-10-07,PENDING,2025-09-05T09:29:38.335Z
mfqn1qu7vprqaq,151120161,PROD153,6915.54,78,88.66,2025-09-23,CONFIRMED,2025-09-01T09:29:38.335Z
mfqn1qu7jn0pcq,151120162,PROD154,1260.75,33,38.20,2025-09-27,CANCELLED,2025-09-16T09:29:38.335Z
mfqn1qu777ekkm,151120163,PROD155,5027.07,25,201.08,2025-10-15,PENDING,2025-09-13T09:29:38.335Z
mfqn1qu7yjg1jr,151120164,PROD156,2007.98,3,669.33,2025-09-24,SHIPPED,2025-08-22T09:29:38.335Z
mfqn1qu7r3a921,151120165,PROD157,374.39,46,8.14,2025-10-03,PENDING,2025-09-11T09:29:38.335Z
mfqn1qu7si8dsj,151120166,PROD158,6133.77,72,85.19,2025-10-17,PENDING,2025-08-31T09:29:38.335Z
mfqn1qu70mnc08,151120167,PROD159,3731.12,11,339.19,2025-09-25,CONFIRMED,2025-09-09T09:29:38.335Z
mfqn1qu78e0b4l,151120168,PROD160,5459.53,89,61.34,2025-09-20,CONFIRMED,2025-09-18T09:29:38.335Z
mfqn1qu78hxm2v,151120169,PROD161,5934.47,66,89.92,2025-10-10,CONFIRMED,2025-09-08T09:29:38.335Z
mfqn1qu70gohlj,151120170,PROD162,4089.80,7,584.26,2025-10-19,CONFIRMED,2025-08-27T09:29:38.335Z
mfqn1qu78x2tok,151120171,PROD163,3480.06,37,94.06,2025-10-04,DELIVERED,2025-09-07T09:29:38.335Z
mfqn1qu7me2gpc,151120172,PROD164,9277.71,52,178.42,2025-09-26,DELIVERED,2025-08-26T09:29:38.335Z
mfqn1qu72ort2d,151120173,PROD165,1081.53,77,14.05,2025-10-15,CANCELLED,2025-08-31T09:29:38.335Z
mfqn1qu7szhrnd,151120174,PROD166,9095.84,76,119.68,2025-09-28,CANCELLED,2025-09-03T09:29:38.335Z
mfqn1qu79wg6v4,151120175,PROD167,5358.97,19,282.05,2025-10-17,PENDING,2025-09-04T09:29:38.335Z
mfqn1qu7khzckg,151120176,PROD168,4820.50,38,126.86,2025-10-09,DELIVERED,2025-09-05T09:29:38.335Z
mfqn1qu7iu9h44,151120177,PROD169,5739.40,61,94.09,2025-09-25,SHIPPED,2025-09-07T09:29:38.335Z
mfqn1qu7odjhzb,151120178,PROD170,7544.56,14,538.90,2025-10-03,PENDING,2025-09-16T09:29:38.335Z
mfqn1qu7c5fhvg,151120179,PROD171,7427.03,8,928.38,2025-10-06,SHIPPED,2025-08-25T09:29:38.335Z
mfqn1qu7zgu9q4,151120180,PROD172,11.89,35,0.34,2025-09-24,CANCELLED,2025-08-29T09:29:38.335Z
mfqn1qu711o6ix,151120181,PROD173,197.23,93,2.12,2025-10-12,DELIVERED,2025-09-04T09:29:38.335Z
mfqn1qu7ehr6wz,151120182,PROD174,4539.32,17,267.02,2025-10-08,PENDING,2025-09-17T09:29:38.335Z
mfqn1qu78f3b2f,151120183,PROD175,3732.54,4,933.13,2025-10-11,CANCELLED,2025-08-30T09:29:38.335Z
mfqn1qu7hsuerv,151120184,PROD176,1581.86,19,83.26,2025-10-07,SHIPPED,2025-09-01T09:29:38.335Z
mfqn1qu726ky30,151120185,PROD177,863.94,88,9.82,2025-10-06,SHIPPED,2025-08-26T09:29:38.335Z
mfqn1qu7n713s5,151120186,PROD178,9513.09,32,297.28,2025-09-27,PENDING,2025-08-21T09:29:38.335Z
mfqn1qu7bnhrpy,151120187,PROD179,4611.33,32,144.10,2025-10-15,CONFIRMED,2025-09-15T09:29:38.335Z
mfqn1qu74bs7sy,151120188,PROD180,6989.82,25,279.59,2025-09-23,CANCELLED,2025-08-28T09:29:38.335Z
mfqn1qu7m8gc5t,151120189,PROD181,2475.12,66,37.50,2025-09-28,DELIVERED,2025-09-17T09:29:38.335Z
mfqn1qu749np5g,151120190,PROD182,3223.33,38,84.82,2025-09-27,SHIPPED,2025-08-21T09:29:38.335Z
mfqn1qu7w6e4rv,151120191,PROD183,8917.24,39,228.65,2025-10-06,PENDING,2025-08-22T09:29:38.335Z
mfqn1qu7zxj1lv,151120192,PROD184,6976.60,4,1744.15,2025-09-25,PENDING,2025-09-16T09:29:38.335Z
mfqn1qu7e8r377,151120193,PROD185,9657.71,84,114.97,2025-10-06,SHIPPED,2025-09-16T09:29:38.335Z
mfqn1qu7khnenm,151120194,PROD186,2572.07,28,91.86,2025-10-09,SHIPPED,2025-08-30T09:29:38.335Z
mfqn1qu76kb2en,151120195,PROD187,1978.50,19,104.13,2025-09-25,SHIPPED,2025-08-24T09:29:38.335Z
mfqn1qu7xthurx,151120196,PROD188,2416.93,79,30.59,2025-10-01,DELIVERED,2025-09-06T09:29:38.335Z
mfqn1qu7let8qu,151120197,PROD189,8515.15,78,109.17,2025-10-19,DELIVERED,2025-09-17T09:29:38.335Z
mfqn1qu7dix4ad,151120198,PROD190,9977.15,64,155.89,2025-10-18,SHIPPED,2025-09-16T09:29:38.335Z
mfqn1qu7xtkyvb,151120199,PROD191,5824.35,3,1941.45,2025-09-27,CONFIRMED,2025-08-30T09:29:38.335Z
mfqn1qu73n2izf,151120200,PROD192,8402.52,50,168.05,2025-09-23,PENDING,2025-08-23T09:29:38.335Z
mfqn1qu7xye53q,151120201,PROD193,1224.61,69,17.75,2025-10-11,CONFIRMED,2025-09-08T09:29:38.335Z
mfqn1qu798adsg,151120202,PROD194,6593.24,45,146.52,2025-10-08,CANCELLED,2025-08-31T09:29:38.335Z
mfqn1qu77qqoxq,151120203,PROD195,6592.17,44,149.82,2025-10-06,CONFIRMED,2025-09-08T09:29:38.335Z
mfqn1qu76952hw,151120204,PROD196,3790.97,56,67.70,2025-10-09,CONFIRMED,2025-08-26T09:29:38.335Z
mfqn1qu7hon3l5,151120205,PROD197,1265.27,60,21.09,2025-10-01,DELIVERED,2025-09-15T09:29:38.335Z
mfqn1qu7ngbyt7,151120206,PROD198,2756.49,96,28.71,2025-10-14,CANCELLED,2025-09-13T09:29:38.335Z
mfqn1qu7r3xpzk,151120207,PROD199,3112.96,10,311.30,2025-09-26,DELIVERED,2025-09-13T09:29:38.335Z
mfqn1qu765mixi,151120208,PROD200,3405.05,17,200.30,2025-10-09,PENDING,2025-09-11T09:29:38.335Z
mfqn1qu7pac07o,151120209,PROD201,6516.38,1,6516.38,2025-10-07,DELIVERED,2025-09-12T09:29:38.335Z
mfqn1qu7y99qwz,151120210,PROD202,7176.04,88,81.55,2025-10-04,DELIVERED,2025-08-26T09:29:38.335Z
mfqn1qu75mj6it,151120211,PROD203,5711.51,52,109.84,2025-09-21,SHIPPED,2025-08-26T09:29:38.335Z
mfqn1qu76tlzc0,151120212,PROD204,197.26,100,1.97,2025-10-19,PENDING,2025-09-13T09:29:38.335Z
mfqn1qu725fyfi,151120213,PROD205,5900.02,6,983.34,2025-09-22,DELIVERED,2025-08-31T09:29:38.335Z
mfqn1qu7w3qxrw,151120214,PROD206,3347.83,19,176.20,2025-10-07,SHIPPED,2025-08-30T09:29:38.335Z
mfqn1qu7ez2eb1,151120215,PROD207,6222.00,15,414.80,2025-10-08,CANCELLED,2025-09-05T09:29:38.335Z
mfqn1qu7npthhb,151120216,PROD208,7916.11,34,232.83,2025-10-10,PENDING,2025-09-08T09:29:38.335Z
mfqn1qu7evkh21,151120217,PROD209,3131.83,65,48.18,2025-09-20,SHIPPED,2025-09-06T09:29:38.335Z
mfqn1qu7s239ff,151120218,PROD210,3454.02,75,46.05,2025-09-24,PENDING,2025-09-15T09:29:38.335Z
mfqn1qu7k7lwb4,151120219,PROD211,2306.68,4,576.67,2025-10-18,DELIVERED,2025-09-17T09:29:38.335Z
mfqn1qu7jtv0b7,151120220,PROD212,9067.31,49,185.05,2025-10-01,CANCELLED,2025-08-31T09:29:38.335Z
mfqn1qu7rykh1d,151120221,PROD213,2964.83,56,52.94,2025-10-18,DELIVERED,2025-08-28T09:29:38.335Z
mfqn1qu7mqhmk3,151120222,PROD214,1738.48,70,24.84,2025-10-07,SHIPPED,2025-09-04T09:29:38.335Z
mfqn1qu7q0aa1r,151120223,PROD215,3658.87,23,159.08,2025-10-07,CANCELLED,2025-08-24T09:29:38.335Z
mfqn1qu7bo61f9,151120224,PROD216,3725.15,77,48.38,2025-09-26,PENDING,2025-08-30T09:29:38.335Z
